contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026032405003440,HDL,,,40,1245,49800,2026-03-24,182551107,235,,,2026-03-24T11:22:26.581346,Himalayan Distillery Limited
2026032404004830,API,,,10,359,3590,2026-03-24,182551105,697,,,2026-03-24T11:22:26.494893,Api Power Company Ltd.
2026032401005058,MBL,,,50,270,13500,2026-03-24,182551103,140,,,2026-03-24T11:22:25.638412,Machhapuchhre Bank Limited
2026032401005057,NWCL,,,10,915,9150,2026-03-24,182551101,9233,,,2026-03-24T11:22:25.629232,Nepal Warehousing Company Limited 
2026032404004829,API,,,25,359,8975,2026-03-24,182551099,697,,,2026-03-24T11:22:25.48208,Api Power Company Ltd.
2026032404004828,MEN,,,10,621.1,6211,2026-03-24,182551097,2913,,,2026-03-24T11:22:24.973948,Mountain Energy Nepal Limited
2026032401005056,SYPNL,,,10,1848.4,18484,2026-03-24,182551094,9303,,,2026-03-24T11:22:24.962824,SY Panel Nepal Limited
2026032401005055,SYPNL,,,10,1848.4,18484,2026-03-24,182551092,9303,,,2026-03-24T11:22:24.911064,SY Panel Nepal Limited
2026032404004827,API,,,500,359,179500,2026-03-24,182551091,697,,,2026-03-24T11:22:24.379533,Api Power Company Ltd.
2026032401005054,MBL,,,50,269.1,13455,2026-03-24,182551088,140,,,2026-03-24T11:22:24.284207,Machhapuchhre Bank Limited
2026032404004826,NGPL,,,190,494,93860,2026-03-24,182551087,2743,,,2026-03-24T11:22:24.023913,Ngadi Group Power Ltd.
2026032404004825,NGPL,,,10,494,4940,2026-03-24,182551084,2743,,,2026-03-24T11:22:24.023564,Ngadi Group Power Ltd.
2026032404004824,AHPC,,,1100,316.5,348150,2026-03-24,182551083,360,,,2026-03-24T11:22:23.944934,Arun Valley Hydropower Development Co. Ltd.
2026032404004823,AHPC,,,300,316.4,94920,2026-03-24,182551080,360,,,2026-03-24T11:22:23.944828,Arun Valley Hydropower Development Co. Ltd.
2026032404004822,AHPC,,,100,316.4,31640,2026-03-24,182551078,360,,,2026-03-24T11:22:23.944565,Arun Valley Hydropower Development Co. Ltd.
2026032401005053,PCBL,,,285,263.2,75012,2026-03-24,182551076,357,,,2026-03-24T11:22:23.931548,Prime Commercial Bank Ltd.
2026032401005052,PCBL,,,250,263.2,65800,2026-03-24,182551075,357,,,2026-03-24T11:22:23.931408,Prime Commercial Bank Ltd.
2026032401005051,PCBL,,,15,264,3960,2026-03-24,182551073,357,,,2026-03-24T11:22:23.931203,Prime Commercial Bank Ltd.
2026032405003439,PPL,,,15,403,6045,2026-03-24,182551070,8122,,,2026-03-24T11:22:23.65899,People's Power Limited
2026032401005050,HBL,,,10,229.3,2293,2026-03-24,182551068,134,,,2026-03-24T11:22:23.139786,Himalayan Bank Limited
2026032401005049,PCBL,,,35,264,9240,2026-03-24,182551066,357,,,2026-03-24T11:22:23.016454,Prime Commercial Bank Ltd.
2026032403001343,KSBBL,,,762,506.6,386029.2,2026-03-24,182551065,459,,,2026-03-24T11:22:22.880185,Kamana Sewa Bikas Bank Limited
2026032403001342,KSBBL,,,238,506,120428,2026-03-24,182551062,459,,,2026-03-24T11:22:22.879937,Kamana Sewa Bikas Bank Limited
2026032405003438,NRIC,,,150,1288,193200,2026-03-24,182551061,2881,,,2026-03-24T11:22:22.405519,Nepal Reinsurance Company Limited
2026032404004821,LEC,,,1000,272,272000,2026-03-24,182551059,2903,,,2026-03-24T11:22:22.123472,Liberty Energy Company Limited
2026032404004820,API,,,500,359,179500,2026-03-24,182551057,697,,,2026-03-24T11:22:22.067777,Api Power Company Ltd.
2026032404004819,API,,,1615,359,579785,2026-03-24,182551055,697,,,2026-03-24T11:22:22.067162,Api Power Company Ltd.
2026032401005048,SOHL,,,10,584.5,5845,2026-03-24,182551052,9311,,,2026-03-24T11:22:21.816643,Solu Hydropower Limited
2026032404004818,API,,,312,359,112008,2026-03-24,182551050,697,,,2026-03-24T11:22:21.686073,Api Power Company Ltd.
2026032404004817,UMHL,,,1606,640,1027840,2026-03-24,182551049,2760,,,2026-03-24T11:22:21.450134,United Modi Hydropower Ltd.
2026032404004816,UMHL,,,336,640,215040,2026-03-24,182551046,2760,,,2026-03-24T11:22:21.450074,United Modi Hydropower Ltd.
2026032404004815,UMHL,,,58,637,36946,2026-03-24,182551044,2760,,,2026-03-24T11:22:21.44995,United Modi Hydropower Ltd.
2026032405003437,HRL,,,8,895.2,7161.6,2026-03-24,182551042,9234,,,2026-03-24T11:22:21.383486,Himalayan Reinsurance Limited
2026032403001341,HLI,,,18,405.6,7300.8,2026-03-24,182551041,393,,,2026-03-24T11:22:21.276456,Himalayan Life Insurance Limited
2026032403001340,HLI,,,12,405.5,4866,2026-03-24,182551038,393,,,2026-03-24T11:22:21.276348,Himalayan Life Insurance Limited
2026032403001339,HLI,,,10,405.5,4055,2026-03-24,182551036,393,,,2026-03-24T11:22:21.276252,Himalayan Life Insurance Limited
2026032403001338,HLI,,,10,405,4050,2026-03-24,182551034,393,,,2026-03-24T11:22:21.276136,Himalayan Life Insurance Limited
2026032403001337,VLBS,,,10,834,8340,2026-03-24,182551032,687,,,2026-03-24T11:22:21.216854,Vijaya laghubitta Bittiya Sanstha Ltd.
2026032404004814,RADHI,,,480,899,431520,2026-03-24,182551031,2776,,,2026-03-24T11:22:20.938212,Radhi Bidyut Company Ltd
2026032404004813,RADHI,,,1000,899,899000,2026-03-24,182551028,2776,,,2026-03-24T11:22:20.938115,Radhi Bidyut Company Ltd
2026032404004812,RADHI,,,14,899,12586,2026-03-24,182551026,2776,,,2026-03-24T11:22:20.938013,Radhi Bidyut Company Ltd
2026032404004811,RADHI,,,459,899,412641,2026-03-24,182551024,2776,,,2026-03-24T11:22:20.937908,Radhi Bidyut Company Ltd
2026032404004810,RADHI,,,47,898,42206,2026-03-24,182551022,2776,,,2026-03-24T11:22:20.937693,Radhi Bidyut Company Ltd
2026032404004809,AVYAN,,,20,1272.1,25442,2026-03-24,182551008,8117,,,2026-03-24T11:22:20.610189,Aviyan Laghubitta Bittiya Sanstha Limited
2026032404004808,AVYAN,,,10,1275,12750,2026-03-24,182551006,8117,,,2026-03-24T11:22:20.610152,Aviyan Laghubitta Bittiya Sanstha Limited
2026032405003436,PHCL,,,694,354.9,246300.6,2026-03-24,182551020,8133,,,2026-03-24T11:22:20.610069,Peoples Hydropower Company Limited
2026032405003435,PHCL,,,30,354.9,10647,2026-03-24,182551018,8133,,,2026-03-24T11:22:20.609726,Peoples Hydropower Company Limited
2026032405003434,PHCL,,,100,354.9,35490,2026-03-24,182551016,8133,,,2026-03-24T11:22:20.609367,Peoples Hydropower Company Limited
2026032405003433,PHCL,,,1000,354.8,354800,2026-03-24,182551014,8133,,,2026-03-24T11:22:20.608998,Peoples Hydropower Company Limited
2026032405003432,PHCL,,,200,354.2,70840,2026-03-24,182551012,8133,,,2026-03-24T11:22:20.608638,Peoples Hydropower Company Limited
2026032405003431,PHCL,,,10,354,3540,2026-03-24,182551009,8133,,,2026-03-24T11:22:20.60833,Peoples Hydropower Company Limited
2026032405003430,PHCL,,,63,354,22302,2026-03-24,182551005,8133,,,2026-03-24T11:22:20.608,Peoples Hydropower Company Limited
2026032405003429,PHCL,,,500,354,177000,2026-03-24,182551002,8133,,,2026-03-24T11:22:20.607674,Peoples Hydropower Company Limited
2026032405003428,PHCL,,,740,354,261960,2026-03-24,182551000,8133,,,2026-03-24T11:22:20.607171,Peoples Hydropower Company Limited
2026032404004807,SPDL,,,18,461,8298,2026-03-24,182550999,2759,,,2026-03-24T11:22:20.483126,Synergy Power Development Ltd.
2026032401005047,PRVU,,,10,228.9,2289,2026-03-24,182550997,255,,,2026-03-24T11:22:19.882559,Prabhu  Bank Limited
2026032401005046,PURE,,,10,1000,10000,2026-03-24,182550995,9258,,,2026-03-24T11:22:19.878254,Pure Energy Limited
2026032401005045,PURE,,,10,1000,10000,2026-03-24,182550992,9258,,,2026-03-24T11:22:19.878195,Pure Energy Limited
2026032401005044,SABBL,,,10,1848.1,18481,2026-03-24,182550990,9305,,,2026-03-24T11:22:19.755544,Salapa Bikas Bank Limited
2026032405003427,HRL,,,1,892,892,2026-03-24,182550988,9234,,,2026-03-24T11:22:19.751361,Himalayan Reinsurance Limited
2026032404004806,SJCL,,,10,363.9,3639,2026-03-24,182550987,2842,,,2026-03-24T11:22:19.645645,SANJEN JALAVIDHYUT COMPANY LIMITED
2026032404004805,SJCL,,,20,362,7240,2026-03-24,182550984,2842,,,2026-03-24T11:22:19.645503,SANJEN JALAVIDHYUT COMPANY LIMITED
2026032401005043,CZBIL,,,109,231,25179,2026-03-24,182550982,348,,,2026-03-24T11:22:19.261889,Citizens Bank International Limited
2026032401005042,NBL,,,602,281,169162,2026-03-24,182550981,517,,,2026-03-24T11:22:18.541878,Nepal Bank Limited
2026032401005041,NBL,,,398,281,111838,2026-03-24,182550978,517,,,2026-03-24T11:22:18.541611,Nepal Bank Limited
2026032404004804,BARUN,,,315,390,122850,2026-03-24,182550977,686,,,2026-03-24T11:22:18.180335,Barun Hydropower Co. Ltd.
2026032404004803,BARUN,,,87,390,33930,2026-03-24,182550974,686,,,2026-03-24T11:22:18.180267,Barun Hydropower Co. Ltd.
2026032404004802,BARUN,,,98,390,38220,2026-03-24,182550972,686,,,2026-03-24T11:22:18.18012,Barun Hydropower Co. Ltd.
2026032405003426,HIDCL,,,1,292,292,2026-03-24,182550970,2742,,,2026-03-24T11:22:17.62194,Hydorelectricity Investment and Development Company Ltd
2026032405003425,SMHL,,,100,537,53700,2026-03-24,182550969,9146,,,2026-03-24T11:22:17.598108,Super Madi Hydropower Limited
2026032405003424,HDL,,,50,1245,62250,2026-03-24,182550967,235,,,2026-03-24T11:22:17.586285,Himalayan Distillery Limited
2026032405003423,SMJC,,,200,488,97600,2026-03-24,182550964,9159,,,2026-03-24T11:22:17.582197,Sagarmatha Jalabidhyut Company Limited
2026032403001336,ALICL,,,478,490,234220,2026-03-24,182550962,385,,,2026-03-24T11:22:17.478229,Asian Life Insurance Co. Limited
2026032403001335,ALICL,,,100,490,49000,2026-03-24,182550961,385,,,2026-03-24T11:22:17.4781,Asian Life Insurance Co. Limited
2026032403001334,ALICL,,,500,490,245000,2026-03-24,182550959,385,,,2026-03-24T11:22:17.477971,Asian Life Insurance Co. Limited
2026032403001333,ALICL,,,22,490,10780,2026-03-24,182550957,385,,,2026-03-24T11:22:17.477838,Asian Life Insurance Co. Limited
2026032403001332,ALICL,,,200,490.5,98100,2026-03-24,182550955,385,,,2026-03-24T11:22:17.477695,Asian Life Insurance Co. Limited
2026032403001331,ALICL,,,70,491,34370,2026-03-24,182550953,385,,,2026-03-24T11:22:17.477556,Asian Life Insurance Co. Limited
2026032403001330,ALICL,,,500,491,245500,2026-03-24,182550951,385,,,2026-03-24T11:22:17.477424,Asian Life Insurance Co. Limited
2026032403001329,ALICL,,,80,491.3,39304,2026-03-24,182550949,385,,,2026-03-24T11:22:17.477288,Asian Life Insurance Co. Limited
2026032403001328,ALICL,,,50,492,24600,2026-03-24,182550947,385,,,2026-03-24T11:22:17.477136,Asian Life Insurance Co. Limited
2026032403001327,ALICL,,,1000,492,492000,2026-03-24,182550945,385,,,2026-03-24T11:22:17.476908,Asian Life Insurance Co. Limited
2026032405003422,PHCL,,,100,354,35400,2026-03-24,182550943,8133,,,2026-03-24T11:22:17.312093,Peoples Hydropower Company Limited
2026032404004801,UNHPL,,,95,542.5,51537.5,2026-03-24,182550940,2831,,,2026-03-24T11:22:17.30306,Union Hydropower Limited
2026032403001326,NFS,,,110,672.1,73931,2026-03-24,182550938,194,,,2026-03-24T11:22:17.293645,Nepal Finance Ltd.
2026032403001325,NFS,,,200,672.5,134500,2026-03-24,182550937,194,,,2026-03-24T11:22:17.293563,Nepal Finance Ltd.
2026032404004800,UPPER,,,16,236.1,3777.6,2026-03-24,182550934,2792,,,2026-03-24T11:22:17.290869,Upper Tamakoshi Hydropower Ltd
2026032403001324,RLFL,,,10,497,4970,2026-03-24,182550933,587,,,2026-03-24T11:22:17.085548,Reliance Finance Ltd.
2026032405003421,ULHC,,,23,554,12742,2026-03-24,182550931,9208,,,2026-03-24T11:22:16.874256,Upper Lohore Khola Hydropower Company Limited
2026032404004799,CHCL,,,50,511,25550,2026-03-24,182550928,154,,,2026-03-24T11:22:16.754029,Chilime Hydropower Company Limited
2026032401005040,KBL,,,190,245.1,46569,2026-03-24,182550927,142,,,2026-03-24T11:22:16.660338,Kumari Bank Limited
2026032401005039,SAIL,,,10,1320.1,13201,2026-03-24,182550924,9301,,,2026-03-24T11:22:16.455376,Shreenagar Agritech Industries Limited
2026032404004798,LEC,,,1000,272,272000,2026-03-24,182550923,2903,,,2026-03-24T11:22:16.389359,Liberty Energy Company Limited
2026032401005038,BJHL,,,10,349.9,3499,2026-03-24,182550920,9322,,,2026-03-24T11:22:16.218869,Bhujung Hydropower Limited
2026032403001323,GBBL,,,39,435,16965,2026-03-24,182550919,417,,,2026-03-24T11:22:16.182442,Garima Bikas Bank Limited
2026032403001322,GBBL,,,14,435,6090,2026-03-24,182550916,417,,,2026-03-24T11:22:16.182361,Garima Bikas Bank Limited
2026032405003420,BHL,,,20,255,5100,2026-03-24,182550915,8055,,,2026-03-24T11:22:15.999561,Balephi Hydropower Limited
2026032405003419,BHL,,,800,255,204000,2026-03-24,182550913,8055,,,2026-03-24T11:22:15.999142,Balephi Hydropower Limited
2026032404004797,AVYAN,,,10,1275,12750,2026-03-24,182550910,8117,,,2026-03-24T11:22:15.569032,Aviyan Laghubitta Bittiya Sanstha Limited
2026032404004796,AVYAN,,,10,1275,12750,2026-03-24,182550909,8117,,,2026-03-24T11:22:15.568934,Aviyan Laghubitta Bittiya Sanstha Limited
2026032405003418,HDL,,,10,1243,12430,2026-03-24,182550906,235,,,2026-03-24T11:22:15.077335,Himalayan Distillery Limited
2026032401005037,SYPNL,,,10,1849.9,18499,2026-03-24,182550905,9303,,,2026-03-24T11:22:14.717707,SY Panel Nepal Limited
2026032405003417,NRIC,,,40,1288,51520,2026-03-24,182550903,2881,,,2026-03-24T11:22:14.7023,Nepal Reinsurance Company Limited
2026032405003416,NRIC,,,10,1288,12880,2026-03-24,182550900,2881,,,2026-03-24T11:22:14.702082,Nepal Reinsurance Company Limited
2026032404004795,AKPL,,,800,310,248000,2026-03-24,182550898,2757,,,2026-03-24T11:22:14.581914,Arun Kabeli Power Ltd.
2026032404004794,AKPL,,,200,310,62000,2026-03-24,182550897,2757,,,2026-03-24T11:22:14.581213,Arun Kabeli Power Ltd.
2026032404004793,BPCL,,,500,739,369500,2026-03-24,182550895,153,,,2026-03-24T11:22:14.578122,Butwal Power Company Limited
2026032401005036,SRLI,,,12,426.2,5114.4,2026-03-24,182550892,5982,,,2026-03-24T11:22:14.573975,Sanima Reliance Life Insurance Limited
2026032405003415,SMATA,,,10,895,8950,2026-03-24,182550891,2761,,,2026-03-24T11:22:14.363494,Samata Gharelu Laghubitta Bittiya Sanstha Limited
2026032401005035,SABBL,,,10,1848.1,18481,2026-03-24,182550888,9305,,,2026-03-24T11:22:13.891174,Salapa Bikas Bank Limited
2026032403001321,MFIL,,,221,860,190060,2026-03-24,182550887,516,,,2026-03-24T11:22:13.833268,Manjushree Finance Ltd.
2026032403001320,MFIL,,,500,859,429500,2026-03-24,182550884,516,,,2026-03-24T11:22:13.833205,Manjushree Finance Ltd.
2026032403001319,MFIL,,,69,858.9,59264.1,2026-03-24,182550882,516,,,2026-03-24T11:22:13.833068,Manjushree Finance Ltd.
2026032404004792,DHPL,,,500,330,165000,2026-03-24,182550881,2754,,,2026-03-24T11:22:13.705448,Dibyashwori Hydropower Ltd.
2026032404004791,UPPER,,,40,236.1,9444,2026-03-24,182550878,2792,,,2026-03-24T11:22:13.701374,Upper Tamakoshi Hydropower Ltd
2026032404004790,UPPER,,,500,236.1,118050,2026-03-24,182550876,2792,,,2026-03-24T11:22:13.700941,Upper Tamakoshi Hydropower Ltd
2026032405003414,NRN,,,14,1645,23030,2026-03-24,182550875,2898,,,2026-03-24T11:22:13.68068,NRN Infrastructure and Development Limited
2026032405003413,NRN,,,86,1644,141384,2026-03-24,182550872,2898,,,2026-03-24T11:22:13.680567,NRN Infrastructure and Development Limited
2026032405003412,NRN,,,100,1642,164200,2026-03-24,182550870,2898,,,2026-03-24T11:22:13.680327,NRN Infrastructure and Development Limited
2026032403001318,HLI,,,10,405,4050,2026-03-24,182550869,393,,,2026-03-24T11:22:13.674066,Himalayan Life Insurance Limited
2026032403001317,HLI,,,90,404.9,36441,2026-03-24,182550866,393,,,2026-03-24T11:22:13.673923,Himalayan Life Insurance Limited
2026032401005034,NIMB,,,65,227.4,14781,2026-03-24,182550865,132,,,2026-03-24T11:22:13.657468,Nepal Investment Mega Bank Limited
2026032404004789,AKPL,,,100,310.9,31090,2026-03-24,182550863,2757,,,2026-03-24T11:22:13.166967,Arun Kabeli Power Ltd.
2026032404004788,API,,,113,360,40680,2026-03-24,182550861,697,,,2026-03-24T11:22:12.922464,Api Power Company Ltd.
2026032404004787,API,,,10,360,3600,2026-03-24,182550858,697,,,2026-03-24T11:22:12.921475,Api Power Company Ltd.
2026032404004786,API,,,427,360,153720,2026-03-24,182550856,697,,,2026-03-24T11:22:12.920388,Api Power Company Ltd.
2026032404004785,API,,,350,359.1,125685,2026-03-24,182550854,697,,,2026-03-24T11:22:12.918977,Api Power Company Ltd.
2026032405003411,RHGCL,,,100,336,33600,2026-03-24,182550852,8108,,,2026-03-24T11:22:12.561173,Rapti Hydro And General Construction Limited
2026032405003410,RHGCL,,,10,336,3360,2026-03-24,182550850,8108,,,2026-03-24T11:22:12.561111,Rapti Hydro And General Construction Limited
2026032405003409,RHGCL,,,300,336,100800,2026-03-24,182550848,8108,,,2026-03-24T11:22:12.561049,Rapti Hydro And General Construction Limited
2026032405003408,RHGCL,,,200,336,67200,2026-03-24,182550846,8108,,,2026-03-24T11:22:12.560986,Rapti Hydro And General Construction Limited
2026032405003407,RHGCL,,,50,336,16800,2026-03-24,182550844,8108,,,2026-03-24T11:22:12.560923,Rapti Hydro And General Construction Limited
2026032405003406,RHGCL,,,150,336,50400,2026-03-24,182550842,8108,,,2026-03-24T11:22:12.56086,Rapti Hydro And General Construction Limited
2026032405003405,RHGCL,,,1010,336,339360,2026-03-24,182550840,8108,,,2026-03-24T11:22:12.560746,Rapti Hydro And General Construction Limited
2026032405003404,RHGCL,,,340,335.9,114206,2026-03-24,182550838,8108,,,2026-03-24T11:22:12.560678,Rapti Hydro And General Construction Limited
2026032405003403,RHGCL,,,200,335.8,67160,2026-03-24,182550836,8108,,,2026-03-24T11:22:12.560499,Rapti Hydro And General Construction Limited
2026032404004784,API,,,1000,359.1,359100,2026-03-24,182550835,697,,,2026-03-24T11:22:12.491469,Api Power Company Ltd.
2026032404004783,NHPC,,,417,309,128853,2026-03-24,182550832,152,,,2026-03-24T11:22:12.410489,National Hydro Power Company Limited
2026032404004782,SHPC,,,40,580,23200,2026-03-24,182550830,591,,,2026-03-24T11:22:12.163955,Sanima Mai Hydropower Ltd.
2026032404004781,SHPC,,,1000,580,580000,2026-03-24,182550828,591,,,2026-03-24T11:22:12.163887,Sanima Mai Hydropower Ltd.
2026032404004780,SHPC,,,300,580,174000,2026-03-24,182550826,591,,,2026-03-24T11:22:12.163822,Sanima Mai Hydropower Ltd.
2026032404004779,SHPC,,,615,580,356700,2026-03-24,182550824,591,,,2026-03-24T11:22:12.163755,Sanima Mai Hydropower Ltd.
2026032404004778,SHPC,,,500,580,290000,2026-03-24,182550822,591,,,2026-03-24T11:22:12.163688,Sanima Mai Hydropower Ltd.
2026032404004777,SHPC,,,100,580,58000,2026-03-24,182550820,591,,,2026-03-24T11:22:12.163595,Sanima Mai Hydropower Ltd.
2026032404004776,SHPC,,,50,580,29000,2026-03-24,182550818,591,,,2026-03-24T11:22:12.163527,Sanima Mai Hydropower Ltd.
2026032404004775,SHPC,,,200,579.9,115980,2026-03-24,182550816,591,,,2026-03-24T11:22:12.163456,Sanima Mai Hydropower Ltd.
2026032404004774,SHPC,,,50,579,28950,2026-03-24,182550814,591,,,2026-03-24T11:22:12.163381,Sanima Mai Hydropower Ltd.
2026032404004773,SHPC,,,645,579,373455,2026-03-24,182550812,591,,,2026-03-24T11:22:12.163188,Sanima Mai Hydropower Ltd.
2026032401005033,BUNGAL,,,10,652,6520,2026-03-24,182550811,9296,,,2026-03-24T11:22:12.087032,Bungal Hydro Limited
2026032405003402,SHIVM,,,126,720,90720,2026-03-24,182550808,2809,,,2026-03-24T11:22:12.026637,SHIVAM CEMENTS LTD
2026032405003401,SHIVM,,,161,720,115920,2026-03-24,182550807,2809,,,2026-03-24T11:22:11.488203,SHIVAM CEMENTS LTD
2026032405003400,SHIVM,,,215,720,154800,2026-03-24,182550804,2809,,,2026-03-24T11:22:11.487677,SHIVAM CEMENTS LTD
2026032405003399,SHIVM,,,50,720,36000,2026-03-24,182550802,2809,,,2026-03-24T11:22:11.48714,SHIVAM CEMENTS LTD
2026032405003398,SHIVM,,,60,720,43200,2026-03-24,182550800,2809,,,2026-03-24T11:22:11.486615,SHIVAM CEMENTS LTD
2026032405003397,SHIVM,,,109,720,78480,2026-03-24,182550798,2809,,,2026-03-24T11:22:11.48607,SHIVAM CEMENTS LTD
2026032405003396,SHIVM,,,405,719.8,291519,2026-03-24,182550796,2809,,,2026-03-24T11:22:11.485274,SHIVAM CEMENTS LTD
2026032401005032,RBBF40,,,1200,9.9,11880,2026-03-24,182550794,9302,,,2026-03-24T11:22:11.420579,RBB Focus 40
2026032401005031,SANIMA,,,30,363.5,10905,2026-03-24,182550792,171,,,2026-03-24T11:22:11.311036,Sanima Bank Limited
2026032401005030,SABBL,,,10,1848.1,18481,2026-03-24,182550790,9305,,,2026-03-24T11:22:10.789502,Salapa Bikas Bank Limited
2026032401005029,SAIL,,,90,1326,119340,2026-03-24,182550789,9301,,,2026-03-24T11:22:10.575275,Shreenagar Agritech Industries Limited
2026032401005028,SAIL,,,10,1325,13250,2026-03-24,182550786,9301,,,2026-03-24T11:22:10.575072,Shreenagar Agritech Industries Limited
2026032404004772,NHPC,,,50,309,15450,2026-03-24,182550785,152,,,2026-03-24T11:22:10.537672,National Hydro Power Company Limited
2026032405003395,SIKLES,,,825,646,532950,2026-03-24,182550782,8126,,,2026-03-24T11:22:10.531128,Sikles Hydropower Limited
2026032405003394,SIKLES,,,100,649,64900,2026-03-24,182550781,8126,,,2026-03-24T11:22:10.531103,Sikles Hydropower Limited
2026032405003393,SIKLES,,,175,649,113575,2026-03-24,182550779,8126,,,2026-03-24T11:22:10.531027,Sikles Hydropower Limited
2026032404004771,API,,,3073,359,1103207,2026-03-24,182550776,697,,,2026-03-24T11:22:10.101604,Api Power Company Ltd.
2026032404004770,API,,,96,359,34464,2026-03-24,182550775,697,,,2026-03-24T11:22:10.100613,Api Power Company Ltd.
2026032404004769,API,,,3000,359,1077000,2026-03-24,182550773,697,,,2026-03-24T11:22:10.099616,Api Power Company Ltd.
2026032404004768,API,,,50,359,17950,2026-03-24,182550771,697,,,2026-03-24T11:22:10.09862,Api Power Company Ltd.
2026032404004767,API,,,1000,359,359000,2026-03-24,182550769,697,,,2026-03-24T11:22:10.097623,Api Power Company Ltd.
2026032404004766,API,,,2781,359,998379,2026-03-24,182550767,697,,,2026-03-24T11:22:10.096402,Api Power Company Ltd.
2026032405003392,SMHL,,,731,537,392547,2026-03-24,182550765,9146,,,2026-03-24T11:22:09.904273,Super Madi Hydropower Limited
2026032405003391,SMHL,,,900,537,483300,2026-03-24,182550762,9146,,,2026-03-24T11:22:09.9042,Super Madi Hydropower Limited
2026032405003390,SMHL,,,900,537,483300,2026-03-24,182550760,9146,,,2026-03-24T11:22:09.904129,Super Madi Hydropower Limited
2026032405003389,SMHL,,,900,537,483300,2026-03-24,182550758,9146,,,2026-03-24T11:22:09.904056,Super Madi Hydropower Limited
2026032405003388,SMHL,,,900,537,483300,2026-03-24,182550756,9146,,,2026-03-24T11:22:09.903981,Super Madi Hydropower Limited
2026032405003387,SMHL,,,300,537,161100,2026-03-24,182550754,9146,,,2026-03-24T11:22:09.903904,Super Madi Hydropower Limited
2026032405003386,SMHL,,,287,537,154119,2026-03-24,182550752,9146,,,2026-03-24T11:22:09.903828,Super Madi Hydropower Limited
2026032405003385,SMHL,,,82,537,44034,2026-03-24,182550750,9146,,,2026-03-24T11:22:09.903605,Super Madi Hydropower Limited
2026032401005027,HBL,,,10,229.3,2293,2026-03-24,182550748,134,,,2026-03-24T11:22:09.756258,Himalayan Bank Limited
2026032403001316,NFS,,,300,672.5,201750,2026-03-24,182550746,194,,,2026-03-24T11:22:09.611558,Nepal Finance Ltd.
2026032404004765,SHPC,,,500,578,289000,2026-03-24,182550744,591,,,2026-03-24T11:22:09.596539,Sanima Mai Hydropower Ltd.
2026032401005026,NABIL,,,25,544.9,13622.5,2026-03-24,182550743,131,,,2026-03-24T11:22:09.396557,Nabil Bank Limited
2026032401005025,NABIL,,,10,544,5440,2026-03-24,182550740,131,,,2026-03-24T11:22:09.396479,Nabil Bank Limited
2026032401005024,NABIL,,,15,543.9,8158.5,2026-03-24,182550738,131,,,2026-03-24T11:22:09.396306,Nabil Bank Limited
2026032404004764,HDHPC,,,50,266,13300,2026-03-24,182550737,2880,,,2026-03-24T11:22:09.359026,Himal Dolakha Hydropower Company Limited
2026032403001315,LBBL,,,400,526,210400,2026-03-24,182550735,358,,,2026-03-24T11:22:08.94815,Lumbini Bikas Bank Ltd.
2026032403001314,LBBL,,,100,526,52600,2026-03-24,182550732,358,,,2026-03-24T11:22:08.947893,Lumbini Bikas Bank Ltd.
2026032404004763,SHEL,,,590,352,207680,2026-03-24,182550731,2934,,,2026-03-24T11:22:08.796047,Singati Hydro Energy Limited
2026032401005023,BUNGAL,,,10,650,6500,2026-03-24,182550728,9296,,,2026-03-24T11:22:08.660226,Bungal Hydro Limited
2026032404004762,API,,,150,359.1,53865,2026-03-24,182550727,697,,,2026-03-24T11:22:08.630224,Api Power Company Ltd.
2026032403001313,MERO,,,10,819,8190,2026-03-24,182550725,1741,,,2026-03-24T11:22:08.449264,Mero Microfinance Bittiya Sanstha Ltd.
2026032403001312,MERO,,,118,819,96642,2026-03-24,182550722,1741,,,2026-03-24T11:22:08.449058,Mero Microfinance Bittiya Sanstha Ltd.
2026032404004761,HDHPC,,,55,266,14630,2026-03-24,182550721,2880,,,2026-03-24T11:22:08.372862,Himal Dolakha Hydropower Company Limited
2026032401005022,SANIMA,,,300,365,109500,2026-03-24,182550718,171,,,2026-03-24T11:22:08.336701,Sanima Bank Limited
2026032401005021,SANIMA,,,94,365,34310,2026-03-24,182550716,171,,,2026-03-24T11:22:08.336533,Sanima Bank Limited
2026032404004760,UPPER,,,100,236,23600,2026-03-24,182550714,2792,,,2026-03-24T11:22:07.888727,Upper Tamakoshi Hydropower Ltd
2026032404004759,SPDL,,,1000,461,461000,2026-03-24,182550712,2759,,,2026-03-24T11:22:07.729968,Synergy Power Development Ltd.
2026032404004758,SPDL,,,100,460.8,46080,2026-03-24,182550710,2759,,,2026-03-24T11:22:07.729721,Synergy Power Development Ltd.
2026032401005020,SABBL,,,10,1848.1,18481,2026-03-24,182550708,9305,,,2026-03-24T11:22:07.536714,Salapa Bikas Bank Limited
2026032404004757,GHL,,,200,275,55000,2026-03-24,182550707,2806,,,2026-03-24T11:22:07.515523,Ghalemdi Hydro Limited
2026032404004756,NGPL,,,1990,494.7,984453,2026-03-24,182550705,2743,,,2026-03-24T11:22:07.322727,Ngadi Group Power Ltd.
